Weather_ID,Date and time,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars)
W60299,2024-09-26 08:50:00,Clear,13.672222222222222,13.672222222222222,0.84,4.2665,349,4.3309,0.286,1023.25
W60300,2024-09-26 08:55:00,Clear,15.094444444444449,15.094444444444449,0.78,7.5348,0,6.118,0.294,1023.22
W60301,2024-09-26 09:00:00,Clear,17.266666666666666,17.266666666666666,0.67,4.4275,8,8.9677,0.161,1022.64
W60302,2024-09-26 09:05:00,Clear,17.944444444444443,17.944444444444443,0.63,6.7781,356,9.4507,0.196,1022.27
W60303,2024-09-26 09:10:00,Clear,18.88888888888889,18.88888888888889,0.61,7.953400000000001,339,9.982,0.151,1021.74
W60304,2024-09-26 09:15:00,Partly Cloudy,18.83888888888889,18.83888888888889,0.56,7.744099999999999,331,9.982,0.564,1021.53
W60305,2024-09-26 09:20:00,Partly Cloudy,17.355555555555558,17.355555555555558,0.62,7.0357,321,9.4507,0.614,1021.4
W60306,2024-09-26 09:25:00,Partly Cloudy,12.844444444444443,12.844444444444443,0.83,3.22,300,8.0017,0.732,1021.53
W60307,2024-09-26 09:30:00,Partly Cloudy,11.06111111111111,11.06111111111111,0.93,1.61,260,7.905100000000001,0.885,1021.83
W60308,2024-09-26 09:35:00,Partly Cloudy,10.211111111111112,10.211111111111112,0.93,1.8193,325,3.912300000000001,0.829,1021.97
W60309,2024-09-26 09:40:00,Foggy,7.777777777777778,7.777777777777778,1.0,3.0751,320,1.8837,0.922,1022.13
W60310,2024-09-26 09:45:00,Foggy,8.244444444444447,8.244444444444447,0.96,3.0751,310,1.9159,0.912,1022.25
W60311,2024-09-26 09:50:00,Foggy,7.461111111111112,7.461111111111112,0.99,3.0912,346,1.6905,0.943,1022.0
W60312,2024-09-26 09:55:00,Foggy,7.133333333333336,6.144444444444446,1.0,6.1502,20,0.8372,0.929,1021.97
W60313,2024-09-26 10:00:00,Foggy,7.616666666666668,7.616666666666668,1.0,3.22,10,0.8855000000000002,0.882,1022.05
W60314,2024-09-26 10:05:00,Partly Cloudy,7.272222222222224,6.411111111111111,0.96,5.796,8,3.719100000000001,0.859,1021.74
W60315,2024-09-26 10:10:00,Partly Cloudy,7.1000000000000005,4.9833333333333325,0.94,11.0285,9,4.588500000000001,0.851,1021.36
W60316,2024-09-26 10:15:00,Partly Cloudy,6.588888888888889,5.4944444444444445,0.94,6.230700000000001,356,4.524100000000001,0.788,1021.25
W60317,2024-09-26 10:20:00,Partly Cloudy,4.761111111111111,4.761111111111111,1.0,3.3005,323,4.314800000000001,0.948,1021.17
W60318,2024-09-26 10:25:00,Foggy,4.044444444444445,4.044444444444445,1.0,3.1395,347,1.9159,0.97,1021.05
W60319,2024-09-26 10:30:00,Foggy,4.044444444444445,2.105555555555555,1.0,7.711900000000001,319,2.9624,0.902,1020.74
W60320,2024-09-26 10:35:00,Clear,5.077777777777778,5.077777777777778,0.99,4.379200000000001,297,4.008900000000001,0.479,1021.13
W60321,2024-09-26 10:40:00,Clear,7.827777777777779,7.827777777777779,0.96,4.652900000000001,339,9.7566,0.358,1021.43
W60322,2024-09-26 10:45:00,Clear,9.983333333333333,9.983333333333333,0.84,4.6046000000000005,20,9.9015,0.328,1021.35
W60323,2024-09-26 10:50:00,Partly Cloudy,12.055555555555555,12.055555555555555,0.75,2.6243,342,10.4972,0.769,1021.25
W60324,2024-09-26 10:55:00,Clear,13.755555555555553,13.755555555555553,0.68,1.61,290,9.982,0.195,1021.04
W60325,2024-09-26 11:00:00,Clear,14.88888888888889,14.88888888888889,0.63,3.1073,261,9.982,0.09,1020.35
W60326,2024-09-26 11:05:00,Clear,15.877777777777776,15.877777777777776,0.59,6.3112,315,10.3523,0.153,1019.8
W60327,2024-09-26 11:10:00,Partly Cloudy,15.933333333333334,15.933333333333334,0.63,3.0268,352,11.2056,0.68,1019.26
W60328,2024-09-26 11:15:00,Partly Cloudy,15.838888888888889,15.838888888888889,0.63,0.8694000000000001,114,10.0464,0.642,1019.05
W60329,2024-09-26 11:20:00,Mostly Cloudy,14.627777777777776,14.627777777777776,0.69,3.1878,295,9.499,0.712,1018.9
W60330,2024-09-26 11:25:00,Mostly Cloudy,13.683333333333334,13.683333333333334,0.78,3.6064000000000007,282,11.125100000000002,0.742,1018.65
W60331,2024-09-26 11:30:00,Mostly Cloudy,12.105555555555554,12.105555555555554,0.81,12.1716,290,9.8049,0.735,1018.75
W60332,2024-09-26 11:35:00,Mostly Cloudy,10.122222222222222,10.122222222222222,0.88,3.6708,329,8.645700000000001,0.819,1018.98
W60333,2024-09-26 11:40:00,Partly Cloudy,9.05,9.05,0.93,1.5617,9,6.923,0.843,1018.82
W60334,2024-09-26 11:45:00,Mostly Cloudy,8.011111111111113,8.011111111111113,0.89,3.1234,353,5.9731000000000005,0.869,1018.82
W60335,2024-09-26 11:50:00,Mostly Cloudy,8.305555555555557,8.305555555555557,0.96,3.6064000000000007,256,3.7352,0.879,1018.86
W60336,2024-09-26 11:55:00,Foggy,8.933333333333332,8.933333333333332,0.96,3.2683,254,2.5277000000000003,0.881,1018.81
W60337,2024-09-26 12:00:00,Foggy,9.444444444444445,9.444444444444445,0.96,2.7692,197,2.5116,0.842,1018.51
W60338,2024-09-26 12:05:00,Foggy,9.583333333333334,9.583333333333334,0.96,2.6243,189,3.0751,0.991,1018.39
W60339,2024-09-26 12:10:00,Foggy,9.927777777777775,9.927777777777775,0.96,0.0,0,2.5116,0.888,1018.0
W60340,2024-09-26 12:15:00,Foggy,9.927777777777775,9.927777777777775,0.96,3.0751,280,2.9785000000000004,0.857,1017.52
W60341,2024-09-26 12:20:00,Foggy,10.42222222222222,10.42222222222222,0.94,2.8497000000000003,319,2.898,0.916,1017.35
W60342,2024-09-26 12:25:00,Overcast,9.927777777777775,9.927777777777775,1.0,0.1449,300,3.8962,1.0,1017.01
W60343,2024-09-26 12:30:00,Foggy,9.927777777777775,9.927777777777775,1.0,1.6583,249,2.9785000000000004,0.945,1016.52
W60344,2024-09-26 12:35:00,Foggy,9.938888889,9.938888889,1.0,2.8336,277,1.6744,0.958,1016.47
W60345,2024-09-26 12:40:00,Foggy,10.97222222222222,10.97222222222222,0.93,0.0,0,1.932,0.935,1016.43
W60346,2024-09-26 12:45:00,Foggy,11.016666666666666,11.016666666666666,0.93,0.0,0,2.5438,0.844,1016.41
W60347,2024-09-26 12:50:00,Foggy,10.999999999999998,10.999999999999998,0.93,2.4311000000000003,216,2.0125,0.897,1016.28
W60348,2024-09-26 12:55:00,Foggy,11.06111111111111,11.06111111111111,0.93,3.1717,230,2.5921000000000003,0.823,1015.72
W60349,2024-09-26 13:00:00,Foggy,11.105555555555558,11.105555555555558,0.93,1.6744,205,1.9803,0.879,1015.11
W60350,2024-09-26 13:05:00,Foggy,12.0,12.0,0.93,7.583100000000001,242,2.8336,0.909,1014.48
W60351,2024-09-26 13:10:00,Foggy,11.083333333333336,11.083333333333336,0.99,8.9838,280,2.7048,0.88,1013.71
W60352,2024-09-26 13:15:00,Mostly Cloudy,11.083333333333336,11.083333333333336,0.93,7.5348,272,3.912300000000001,0.967,1013.2
W60353,2024-09-26 13:20:00,Mostly Cloudy,11.944444444444445,11.944444444444445,0.87,2.8336,287,7.0679,0.824,1012.48
W60354,2024-09-26 13:25:00,Mostly Cloudy,11.038888888888888,11.038888888888888,0.93,3.0751,340,4.3631,0.803,1012.81
W60355,2024-09-26 13:30:00,Mostly Cloudy,11.038888888888888,11.038888888888888,0.93,4.3309,162,4.3631,0.903,1012.63
W60356,2024-09-26 13:35:00,Mostly Cloudy,10.999999999999998,10.999999999999998,0.92,7.1806,281,3.9284,0.962,1012.31
W60357,2024-09-26 13:40:00,Mostly Cloudy,10.97222222222222,10.97222222222222,0.86,7.969500000000001,270,3.912300000000001,0.754,1012.22
W60358,2024-09-26 13:45:00,Mostly Cloudy,9.844444444444443,9.144444444444446,0.96,6.6493,261,4.3631,0.923,1012.33
W60359,2024-09-26 13:50:00,Overcast,9.8,9.083333333333334,0.93,6.6654,273,4.2987,1.0,1012.4
W60360,2024-09-26 13:55:00,Overcast,9.755555555555556,8.205555555555557,0.89,10.9158,289,4.395300000000001,1.0,1012.33
W60361,2024-09-26 14:00:00,Mostly Cloudy,9.105555555555556,8.344444444444447,0.9,6.423900000000001,249,4.8783,0.812,1012.41
W60362,2024-09-26 14:05:00,Mostly Cloudy,9.038888888888891,8.355555555555554,0.9,6.1019000000000005,242,6.021400000000001,0.89,1012.37
W60363,2024-09-26 14:10:00,Clear,7.000000000000001,4.922222222222222,0.94,10.7387,211,4.9105,0.38,1011.73
W60364,2024-09-26 14:15:00,Clear,6.4444444444444455,6.4444444444444455,0.94,3.3649,231,3.976700000000001,0.445,1011.81
W60365,2024-09-26 14:20:00,Foggy,4.716666666666668,3.466666666666668,0.99,5.8443000000000005,200,2.4633000000000003,0.9,1012.02
W60366,2024-09-26 14:25:00,Foggy,3.8555555555555534,1.8000000000000012,1.0,8.017800000000001,203,1.3685,0.95,1012.03
W60367,2024-09-26 14:30:00,Foggy,3.877777777777776,3.877777777777776,1.0,3.2844,198,1.0143,0.866,1012.1
W60368,2024-09-26 14:35:00,Foggy,5.177777777777778,4.272222222222221,0.94,5.055400000000001,190,1.8515,1.0,1012.38
W60369,2024-09-26 14:40:00,Partly Cloudy,7.116666666666668,5.650000000000001,1.0,7.9373,214,5.9731000000000005,0.991,1012.32
W60370,2024-09-26 14:45:00,Mostly Cloudy,10.933333333333334,10.933333333333334,0.81,9.5634,270,9.7566,0.865,1012.42
W60371,2024-09-26 14:50:00,Mostly Cloudy,12.233333333333336,12.233333333333336,0.79,4.7334000000000005,290,9.0482,0.83,1012.35
W60372,2024-09-26 14:55:00,Mostly Cloudy,13.838888888888889,13.838888888888889,0.72,2.0447,285,9.982,0.698,1012.18
W60373,2024-09-26 15:00:00,Partly Cloudy,15.95,15.95,0.59,2.9141000000000004,149,11.2056,0.639,1011.49
W60374,2024-09-26 15:05:00,Partly Cloudy,16.016666666666666,16.016666666666666,0.55,4.5402000000000005,168,11.0768,0.633,1010.78
W60375,2024-09-26 15:10:00,Partly Cloudy,16.083333333333332,16.083333333333332,0.56,7.728,121,11.2056,0.64,1010.18
W60376,2024-09-26 15:15:00,Mostly Cloudy,15.994444444444444,15.994444444444444,0.58,9.3863,141,11.27,0.592,1009.58
W60377,2024-09-26 15:20:00,Mostly Cloudy,13.88888888888889,13.88888888888889,0.57,6.44,140,15.134000000000002,0.565,1009.5
W60378,2024-09-26 15:25:00,Overcast,12.82222222222222,12.82222222222222,0.72,15.3272,140,10.0464,0.838,1008.77
W60379,2024-09-26 15:30:00,Overcast,12.266666666666666,12.266666666666666,0.74,13.894300000000005,130,10.0464,0.887,1008.82
W60380,2024-09-26 15:35:00,Overcast,12.22222222222222,12.22222222222222,0.74,17.114300000000004,130,9.982,0.892,1008.04
W60381,2024-09-26 15:40:00,Overcast,11.133333333333333,11.133333333333333,0.8,15.633100000000002,130,9.9015,0.921,1007.27
W60382,2024-09-26 15:45:00,Mostly Cloudy,11.11111111111111,11.11111111111111,0.77,17.0821,121,11.8013,0.754,1006.56
W60383,2024-09-26 15:50:00,Partly Cloudy,10.555555555555555,10.555555555555555,0.77,19.803,120,15.649200000000002,0.665,1005.67
W60384,2024-09-26 15:55:00,Partly Cloudy,9.516666666666667,7.094444444444446,0.8,17.001600000000003,130,15.7297,0.706,1004.84
W60385,2024-09-26 16:00:00,Clear,9.488888888888887,7.066666666666666,0.83,16.985500000000002,130,15.7297,0.225,1004.03
W60386,2024-09-26 16:05:00,Partly Cloudy,8.933333333333332,6.205555555555557,0.87,18.498900000000003,130,14.876400000000002,0.816,1002.8
W60387,2024-09-26 16:10:00,Partly Cloudy,8.961111111111112,6.072222222222222,0.86,20.0606,130,15.7297,0.781,1001.33
W60388,2024-09-26 16:15:00,Partly Cloudy,9.466666666666663,6.727777777777778,0.86,19.9157,131,15.7297,0.785,1000.11
W60389,2024-09-26 16:20:00,Mostly Cloudy,10.894444444444444,10.894444444444444,0.79,23.345,141,14.876400000000002,0.698,998.94
W60390,2024-09-26 16:25:00,Breezy and Mostly Cloudy,12.061111111111112,12.061111111111112,0.73,33.34310000000001,140,9.9015,0.737,997.33
W60391,2024-09-26 16:30:00,Breezy and Mostly Cloudy,12.616666666666667,12.616666666666667,0.7,33.3592,140,9.982,0.687,996.31
W60392,2024-09-26 16:35:00,Breezy and Overcast,12.733333333333334,12.733333333333334,0.69,33.8422,151,11.0768,0.842,995.58
W60393,2024-09-26 16:40:00,Breezy and Overcast,12.227777777777776,12.227777777777776,0.8,37.883300000000006,150,11.27,0.942,994.91
W60394,2024-09-26 16:45:00,Breezy and Overcast,12.2,12.2,0.86,34.9692,150,11.0446,0.933,994.41
W60395,2024-09-26 16:50:00,Breezy and Overcast,12.788888888888891,12.788888888888891,0.78,34.6955,150,9.8693,0.921,993.93
W60396,2024-09-26 16:55:00,Breezy and Mostly Cloudy,14.883333333333333,14.883333333333333,0.72,37.1105,150,9.982,0.71,992.74
W60397,2024-09-26 17:00:00,Windy and Mostly Cloudy,17.17222222222222,17.17222222222222,0.63,42.9226,160,10.0464,0.62,991.74
W60398,2024-09-26 17:05:00,Breezy and Mostly Cloudy,17.233333333333334,17.233333333333334,0.63,31.8941,161,9.982,0.645,991.5
W60399,2024-09-26 17:10:00,Breezy and Mostly Cloudy,17.266666666666666,17.266666666666666,0.67,29.1571,161,10.0464,0.665,991.31
W60400,2024-09-26 17:15:00,Partly Cloudy,17.77777777777778,17.77777777777778,0.65,23.1518,160,11.2056,0.652,990.53
W60401,2024-09-26 17:20:00,Overcast,16.183333333333334,16.183333333333334,0.8,28.0623,160,11.0285,0.844,990.64
W60402,2024-09-26 17:25:00,Breezy and Overcast,14.05,14.05,0.99,29.1088,150,8.1305,1.0,990.79
W60403,2024-09-26 17:30:00,Breezy and Overcast,14.02777777777778,14.02777777777778,0.93,29.302,141,8.1949,1.0,991.83
W60404,2024-09-26 17:35:00,Overcast,13.06666666666667,13.06666666666667,0.99,21.7833,132,10.5938,1.0,992.21
W60405,2024-09-26 17:40:00,Overcast,12.894444444444446,12.894444444444446,0.96,24.230500000000003,121,11.0446,0.991,991.33
W60406,2024-09-26 17:45:00,Overcast,13.333333333333334,13.333333333333334,0.96,10.3845,143,15.649200000000002,0.927,991.71
W60407,2024-09-26 17:50:00,Mostly Cloudy,12.794444444444444,12.794444444444444,0.99,14.7959,139,10.9158,0.861,991.42
W60408,2024-09-26 17:55:00,Overcast,12.877777777777778,12.877777777777778,0.96,14.6832,120,15.8746,1.0,991.38
W60409,2024-09-26 18:00:00,Foggy,13.311111111111112,13.311111111111112,0.96,10.7387,229,1.2719,0.967,992.99
W60410,2024-09-26 18:05:00,Overcast,8.855555555555554,5.977777777777777,0.96,19.7225,300,14.2163,0.981,993.96
W60411,2024-09-26 18:10:00,Overcast,6.477777777777776,2.1499999999999986,0.96,28.2072,301,15.8746,0.957,994.99
W60412,2024-09-26 18:15:00,Mostly Cloudy,5.416666666666667,0.7500000000000008,0.93,28.4165,310,15.8746,0.841,995.18
W60413,2024-09-26 18:20:00,Mostly Cloudy,4.394444444444442,-0.35,0.9,26.0498,319,15.005200000000002,0.831,996.33
W60414,2024-09-26 18:25:00,Overcast,3.7944444444444434,-1.194444444,0.89,26.7582,319,11.27,1.0,997.24
W60415,2024-09-26 18:30:00,Overcast,2.7777777777777777,-2.677777778,0.95,28.44870000000001,320,11.27,1.0,997.96
W60416,2024-09-26 18:35:00,Mostly Cloudy,2.872222222222223,-1.938888889,0.95,22.7171,322,11.0768,0.821,998.62
W60417,2024-09-26 18:40:00,Overcast,2.7333333333333343,-2.244444444,0.96,23.7958,290,4.0733,1.0,1000.81
W60418,2024-09-26 18:45:00,Overcast,2.688888888888891,-2.072222222,0.96,21.879900000000003,300,4.9105,1.0,1002.25
W60419,2024-09-26 18:50:00,Overcast,2.7722222222222235,-2.088888889,0.95,22.878100000000003,292,10.8031,1.0,1003.12
W60420,2024-09-26 18:55:00,Mostly Cloudy,3.7944444444444434,-0.988888889,0.89,24.7779,300,11.27,0.907,1004.07
W60421,2024-09-26 19:00:00,Mostly Cloudy,3.866666666666667,-0.394444444,0.89,20.4148,300,11.27,0.847,1004.94
W60422,2024-09-26 19:05:00,Mostly Cloudy,3.905555555555556,-0.194444444,0.89,19.2395,299,11.0768,0.831,1005.41
W60423,2024-09-26 19:10:00,Mostly Cloudy,3.888888888888889,0.3555555555555558,0.89,15.262800000000002,291,11.27,0.789,1005.86
W60424,2024-09-26 19:15:00,Overcast,3.888888888888889,0.916666667,0.92,12.0589,320,11.27,0.95,1006.41
W60425,2024-09-26 19:20:00,Overcast,3.872222222222222,1.4111111111111103,0.93,9.6439,330,8.1144,1.0,1006.69
W60426,2024-09-26 19:25:00,Overcast,3.844444444444445,2.844444444444443,1.0,4.8622000000000005,322,7.905100000000001,1.0,1007.03
W60427,2024-09-26 19:30:00,Overcast,3.866666666666667,1.966666666666666,1.0,7.486500000000001,334,5.0876,1.0,1007.76
W60428,2024-09-26 19:35:00,Overcast,3.8555555555555534,-0.272222222,0.93,19.32,38,7.3255,1.0,1008.43
W60429,2024-09-26 19:40:00,Overcast,3.844444444444445,0.4333333333333339,0.92,14.457800000000002,31,11.125100000000002,1.0,1008.37
W60430,2024-09-26 19:45:00,Overcast,3.866666666666667,0.6055555555555574,0.9,13.5884,39,9.7566,0.985,1009.42
W60431,2024-09-26 19:50:00,Overcast,3.3444444444444463,-0.911111111,0.91,19.32,30,9.6761,1.0,1008.52
W60432,2024-09-26 19:55:00,Overcast,2.7999999999999994,-1.694444444,0.92,20.0284,31,9.982,1.0,1008.96
W60433,2024-09-26 20:00:00,Overcast,2.7777777777777777,-1.705555556,0.89,19.931800000000003,40,10.0464,0.978,1009.05
W60434,2024-09-26 20:05:00,Overcast,2.755555555555556,-1.583333333,0.91,18.837,30,9.5473,1.0,1008.82
W60435,2024-09-26 20:10:00,Overcast,2.755555555555556,-1.722222222,0.93,19.803,30,9.9015,1.0,1008.59
W60436,2024-09-26 20:15:00,Overcast,2.755555555555556,-0.833333333,0.92,14.023100000000005,30,8.05,1.0,1008.86
W60437,2024-09-26 20:20:00,Overcast,2.322222222222222,-1.716666667,0.96,16.1,13,5.3774,1.0,1008.6
W60438,2024-09-26 20:25:00,Overcast,2.1499999999999986,-0.894444444,0.96,10.706500000000002,359,6.8264000000000005,1.0,1008.74
W60439,2024-09-26 20:30:00,Overcast,2.061111111111112,-1.327777778,0.93,12.2038,350,4.314800000000001,1.0,1008.68
W60440,2024-09-26 20:35:00,Overcast,2.066666666666666,-1.261111111,1.0,11.9301,6,6.1341,1.0,1008.67
W60441,2024-09-26 20:40:00,Mostly Cloudy,2.105555555555555,-1.25,0.93,12.1072,309,7.824600000000001,0.944,1009.62
W60442,2024-09-26 20:45:00,Mostly Cloudy,2.127777777777777,-1.538888889,0.93,13.7011,329,10.8192,0.829,1010.14
W60443,2024-09-26 20:50:00,Mostly Cloudy,2.6611111111111105,-0.794444444,0.96,13.202,338,10.7387,0.905,1010.3
W60444,2024-09-26 20:55:00,Mostly Cloudy,2.7333333333333343,-0.822222222,0.96,13.8138,340,10.980200000000002,0.865,1010.26
W60445,2024-09-26 21:00:00,Overcast,2.755555555555556,-0.483333333,0.96,12.1716,348,11.0446,1.0,1010.22
W60446,2024-09-26 21:05:00,Overcast,2.8777777777777778,-0.216666667,0.95,11.6081,6,11.3183,1.0,1009.95
W60447,2024-09-26 21:10:00,Mostly Cloudy,3.816666666666665,0.8444444444444462,0.89,11.9945,19,11.125100000000002,0.783,1009.83
W60448,2024-09-26 21:15:00,Mostly Cloudy,3.866666666666667,1.961111111111112,0.89,7.502600000000001,340,11.125100000000002,0.842,1010.11
W60449,2024-09-26 21:20:00,Mostly Cloudy,3.788888888888889,0.8444444444444462,0.9,11.8174,301,11.237800000000002,0.928,1010.1
W60450,2024-09-26 21:25:00,Overcast,3.816666666666665,1.7000000000000013,0.89,8.227100000000002,309,11.0446,1.0,1010.14
W60451,2024-09-26 21:30:00,Mostly Cloudy,2.7777777777777777,2.7777777777777777,0.96,3.7352,276,11.0446,0.91,1010.72
W60452,2024-09-26 21:35:00,Overcast,2.855555555555556,1.4333333333333325,0.98,5.570600000000001,293,4.588500000000001,1.0,1010.97
W60453,2024-09-26 21:40:00,Foggy,2.7777777777777777,-1.055555556,0.99,15.504300000000002,310,2.737,0.98,1010.95
W60454,2024-09-26 21:45:00,Overcast,3.266666666666668,-0.172222222,0.96,13.8299,290,6.118,1.0,1011.07
W60455,2024-09-26 21:50:00,Overcast,3.227777777777779,-0.133333333,0.93,13.363,281,9.4829,1.0,1011.57
W60456,2024-09-26 21:55:00,Overcast,3.2444444444444462,0.344444444,0.89,11.0446,299,7.0357,1.0,1011.52
W60457,2024-09-26 22:00:00,Overcast,15.466666666666669,15.466666666666669,1.0,19.8996,261,4.4919,1.0,1016.16
W60458,2024-09-26 22:05:00,Overcast,14.955555555555556,14.955555555555556,1.0,16.985500000000002,271,4.4919,1.0,1016.53
W60459,2024-09-26 22:10:00,Mostly Cloudy,14.372222222222222,14.372222222222222,0.97,7.0357,260,4.83,0.839,1017.04
W60460,2024-09-26 22:15:00,Overcast,14.355555555555558,14.355555555555558,0.96,14.0714,241,4.4436,1.0,1016.91
W60461,2024-09-26 22:20:00,Mostly Cloudy,13.777777777777777,13.777777777777777,0.96,14.0875,232,4.0733,0.871,1017.01
W60462,2024-09-26 22:25:00,Mostly Cloudy,13.32777777777778,13.32777777777778,0.96,10.6743,250,4.4758,0.986,1017.27
W60463,2024-09-26 22:30:00,Partly Cloudy,12.666666666666664,12.666666666666664,1.0,12.9605,260,9.7566,0.851,1017.23
W60464,2024-09-26 22:35:00,Partly Cloudy,12.644444444444442,12.644444444444442,0.96,9.6117,250,8.05,0.875,1017.23
W60465,2024-09-26 22:40:00,Partly Cloudy,13.755555555555553,13.755555555555553,0.91,8.9838,234,9.499,0.739,1017.7
W60466,2024-09-26 22:45:00,Partly Cloudy,15.97222222222222,15.97222222222222,0.79,12.6385,261,9.982,0.701,1018.11
W60467,2024-09-26 22:50:00,Partly Cloudy,17.200000000000003,17.200000000000003,0.72,12.9605,252,9.982,0.721,1018.49
W60468,2024-09-26 22:55:00,Partly Cloudy,18.766666666666666,18.766666666666666,0.67,12.6868,255,11.0285,0.66,1018.8
W60469,2024-09-26 23:00:00,Partly Cloudy,19.92777777777778,19.92777777777778,0.63,16.325400000000002,280,11.27,0.635,1018.78
W60470,2024-09-26 23:05:00,Partly Cloudy,21.06111111111111,21.06111111111111,0.53,20.5436,271,11.27,0.578,1018.4
W60471,2024-09-26 23:10:00,Partly Cloudy,21.100000000000005,21.100000000000005,0.57,21.847700000000003,281,11.3988,0.603,1017.97
W60472,2024-09-26 23:15:00,Partly Cloudy,21.15555555555555,21.15555555555555,0.56,23.312800000000003,280,11.2056,0.538,1017.6
W60473,2024-09-26 23:20:00,Partly Cloudy,20.07222222222222,20.07222222222222,0.56,15.778000000000002,270,11.2056,0.607,1017.22
W60474,2024-09-26 23:25:00,Partly Cloudy,20.166666666666668,20.166666666666668,0.54,13.4757,276,11.3988,0.59,1017.19
W60475,2024-09-26 23:30:00,Partly Cloudy,17.84444444444445,17.84444444444445,0.69,7.792400000000001,270,11.2056,0.726,1017.21
